,text,label,data_origin
173,This study draws on data from the Living Standards Measurement Study-Integrated Surveys on Agriculture in Ethiopia to assess the relationship between drought exposure and household welfare outcomes.,1,GPT-generated data (old)
174,We construct novel measures of educational infrastructure using primary data from the Annual Status of Education Report (ASER) in India and investigate their impact on learning outcomes.,1,GPT-generated data (old)
175,"Considering data from multiple sources including the Food Aid Information System (FAIS), we examine the impact of food aid provision on vulnerable populations with differing levels of nutritional vulnerability.",1,GPT-generated data (old)
176,"Using a dataset from the Nigerian Communication Commission and Electricity Distribution Companies, we explore the causal relationship between electricity provision and economic growth at sub-national levels in Nigeria.",1,GPT-generated data (old)
177,"We use multiple datasets to investigate the link between trade costs, market entry, and export success: World Bank's Exporter Dynamics Database, World Integrated Trade Solutions NTM database, and the International Logistics Performance Index.",1,GPT-generated data (old)
178,"Using high-resolution data from the OpenStreetMap project, we explore how road construction and rehabilitation investments have affected access to healthcare in rural communities.",1,GPT-generated data (old)
179,"We analyze data from multiple sources, including the Global Burden of Disease study and World Health Organization database, to understand the burden of non-communicable diseases and examine the associated risk factors at a global level.",1,GPT-generated data (old)
180,This study exploits new security datasets on Nigeria produced by the Armed Conflict Location & Event Data Project (ACLED) to examine patterns of violence and crime and their impact on economic development in sub-national regions of Nigeria.,1,GPT-generated data (old)
181,"Using the Poverty and Shared Prosperity Database and the World Development Indicators, we assess the relationship between social protection spending and poverty reduction across countries and over time.",1,GPT-generated data (old)
182,This study uses both the National Health and Nutrition Examination Survey (NHANES) data and a complementary dataset on the Fast-Food Restaurant Market to investigate the relationship between fast food consumption and obesity rates in the US.,1,GPT-generated data (old)
183,"We examine the impact of international aid on the economic growth of recipient countries using the AidData dataset, which contains information on around 5 million development finance activities from 1947 to 2019, and the World Development Indicators dataset from the World Bank.",1,GPT-generated data (old)
184,"To explore the links between air pollution and health outcomes, we use the Global Burden of Disease Study datasets and complement those with long-term air pollution measurement datasets from various sources.",1,GPT-generated data (old)
